corredor;categoria;carrera;valor
Benjamin andres vasquez figueroa;juvenil;42,0
Benjamin andres vasquez figueroa;juvenil;49,0
Benjamin andres vasquez figueroa;juvenil;56,0
Benjamin andres vasquez figueroa;juvenil;63,0
Benjamin andres vasquez figueroa;juvenil;70,0
Benjamin andres vasquez figueroa;juvenil;77,0
Benjamin andres vasquez figueroa;juvenil;84,0
Benjamin andres vasquez figueroa;juvenil;91,0
Benjamin andres vasquez figueroa;juvenil;98,0
Benjamin andres vasquez figueroa;juvenil;105,0
Benjamin andres vasquez figueroa;juvenil;112,0
Benjamin andres vasquez figueroa;juvenil;119,0
Benjamin andres vasquez figueroa;juvenil;126,0
Benjamin andres vasquez figueroa;juvenil;133,0
Benjamin andres vasquez figueroa;juvenil;140,0
Benjamin andres vasquez figueroa;juvenil;147,0
Benjamin andres vasquez figueroa;juvenil;154,0
Benjamin andres vasquez figueroa;juvenil;161,0
Benjamin andres vasquez figueroa;juvenil;168,0
Benjamin andres vasquez figueroa;juvenil;175,0
Benjamin andres vasquez figueroa;juvenil;182,0
Benjamin andres vasquez figueroa;juvenil;189,0
Benjamin andres vasquez figueroa;juvenil;196,0
Benjamin andres vasquez figueroa;juvenil;203,0
Benjamin andres vasquez figueroa;juvenil;210,0
Benjamin andres vasquez figueroa;juvenil;217,0
Benjamin andres vasquez figueroa;juvenil;224,0
Benjamin andres vasquez figueroa;juvenil;231,0
Benjamin andres vasquez figueroa;juvenil;238,0
Benjamin andres vasquez figueroa;juvenil;245,0
Benjamin andres vasquez figueroa;juvenil;252,0
Benjamin andres vasquez figueroa;juvenil;259,0
Benjamin andres vasquez figueroa;juvenil;266,0
Benjamin andres vasquez figueroa;juvenil;273,0
Benjamin andres vasquez figueroa;juvenil;280,0
Benjamin andres vasquez figueroa;juvenil;287,0
Benjamin andres vasquez figueroa;juvenil;294,0
Benjamin andres vasquez figueroa;juvenil;301,0
Benjamin andres vasquez figueroa;juvenil;308,0
Benjamin andres vasquez figueroa;juvenil;315,0
Benjamin andres vasquez figueroa;juvenil;322,0
Benjamin andres vasquez figueroa;juvenil;329,0
Benjamin andres vasquez figueroa;juvenil;336,0
Benjamin andres vasquez figueroa;juvenil;343,0
Benjamin andres vasquez figueroa;juvenil;350,0
Benjamin andres vasquez figueroa;juvenil;357,0
Benjamin andres vasquez figueroa;juvenil;364,0
Benjamin andres vasquez figueroa;sub_23;6,0
Benjamin andres vasquez figueroa;sub_23;13,0
Benjamin andres vasquez figueroa;sub_23;20,0
Benjamin andres vasquez figueroa;sub_23;27,0
Benjamin andres vasquez figueroa;sub_23;34,0
Benjamin andres vasquez figueroa;sub_23;41,0
Benjamin andres vasquez figueroa;sub_23;48,0
Benjamin andres vasquez figueroa;sub_23;55,0
Benjamin andres vasquez figueroa;sub_23;62,0
Benjamin andres vasquez figueroa;sub_23;69,0
Benjamin andres vasquez figueroa;sub_23;76,0
Benjamin andres vasquez figueroa;sub_23;83,0
Benjamin andres vasquez figueroa;sub_23;90,0
Benjamin andres vasquez figueroa;sub_23;97,0
Benjamin andres vasquez figueroa;sub_23;104,0
Benjamin andres vasquez figueroa;sub_23;111,0
Benjamin andres vasquez figueroa;sub_23;118,0
Benjamin andres vasquez figueroa;sub_23;125,0
Benjamin andres vasquez figueroa;sub_23;132,0
Benjamin andres vasquez figueroa;sub_23;139,0
Benjamin andres vasquez figueroa;sub_23;146,0
Benjamin andres vasquez figueroa;sub_23;153,0
Benjamin andres vasquez figueroa;sub_23;160,0
Benjamin andres vasquez figueroa;sub_23;167,0
Benjamin andres vasquez figueroa;sub_23;174,0
Benjamin andres vasquez figueroa;sub_23;181,0
Benjamin andres vasquez figueroa;sub_23;188,0
Benjamin andres vasquez figueroa;sub_23;195,0
Benjamin andres vasquez figueroa;sub_23;202,0
Benjamin andres vasquez figueroa;sub_23;209,0
Benjamin andres vasquez figueroa;sub_23;216,0
Benjamin andres vasquez figueroa;sub_23;223,0
Benjamin andres vasquez figueroa;sub_23;230,0
Benjamin andres vasquez figueroa;sub_23;237,0
Benjamin andres vasquez figueroa;sub_23;244,0
Benjamin andres vasquez figueroa;sub_23;251,0
Benjamin andres vasquez figueroa;sub_23;258,0
Benjamin andres vasquez figueroa;sub_23;265,0
Benjamin andres vasquez figueroa;sub_23;272,0
Benjamin andres vasquez figueroa;sub_23;279,0
Benjamin andres vasquez figueroa;sub_23;286,0
Benjamin andres vasquez figueroa;sub_23;293,0
Benjamin andres vasquez figueroa;sub_23;300,0
Benjamin andres vasquez figueroa;sub_23;307,0
Benjamin andres vasquez figueroa;sub_23;314,0
Benjamin andres vasquez figueroa;sub_23;321,0
Benjamin andres vasquez figueroa;sub_23;328,0
Benjamin andres vasquez figueroa;sub_23;335,0
Benjamin andres vasquez figueroa;sub_23;342,0
Benjamin andres vasquez figueroa;sub_23;349,0
Benjamin andres vasquez figueroa;sub_23;356,0
Benjamin andres vasquez figueroa;sub_23;363,0
Benjamin andres vasquez figueroa;sub_23;7,0
Benjamin andres vasquez figueroa;sub_23;14,0
Benjamin andres vasquez figueroa;sub_23;21,0
Benjamin andres vasquez figueroa;sub_23;28,0
Benjamin andres vasquez figueroa;sub_23;35,0
Benjamin andres vasquez figueroa;sub_23;42,0
Benjamin andres vasquez figueroa;sub_23;49,0
Benjamin andres vasquez figueroa;sub_23;56,0
Benjamin andres vasquez figueroa;sub_23;63,0
Benjamin andres vasquez figueroa;sub_23;70,0
Benjamin andres vasquez figueroa;sub_23;77,0
Benjamin andres vasquez figueroa;sub_23;84,0
Benjamin andres vasquez figueroa;sub_23;91,0
Benjamin andres vasquez figueroa;sub_23;98,0
Benjamin andres vasquez figueroa;sub_23;105,0
Benjamin andres vasquez figueroa;sub_23;112,0
Benjamin andres vasquez figueroa;sub_23;119,0
Benjamin andres vasquez figueroa;sub_23;126,0
Benjamin andres vasquez figueroa;sub_23;133,0
Benjamin andres vasquez figueroa;sub_23;140,0
Benjamin andres vasquez figueroa;sub_23;147,0
Benjamin andres vasquez figueroa;sub_23;154,0
Benjamin andres vasquez figueroa;sub_23;161,0
Benjamin andres vasquez figueroa;sub_23;168,0
Benjamin andres vasquez figueroa;sub_23;175,0
Benjamin andres vasquez figueroa;sub_23;182,0
Benjamin andres vasquez figueroa;sub_23;189,0
Benjamin andres vasquez figueroa;sub_23;196,0
Benjamin andres vasquez figueroa;sub_23;203,0
Benjamin andres vasquez figueroa;sub_23;210,0
Benjamin andres vasquez figueroa;sub_23;217,0
Benjamin andres vasquez figueroa;sub_23;224,0
Benjamin andres vasquez figueroa;sub_23;231,0
Benjamin andres vasquez figueroa;sub_23;238,0
Benjamin andres vasquez figueroa;sub_23;245,0
Benjamin andres vasquez figueroa;sub_23;252,0
Benjamin andres vasquez figueroa;sub_23;259,0
Benjamin andres vasquez figueroa;sub_23;266,0
Benjamin andres vasquez figueroa;sub_23;273,0
Benjamin andres vasquez figueroa;sub_23;280,0
Benjamin andres vasquez figueroa;sub_23;287,0
Benjamin andres vasquez figueroa;sub_23;294,0
Benjamin andres vasquez figueroa;sub_23;301,0
Benjamin andres vasquez figueroa;sub_23;308,0
Benjamin andres vasquez figueroa;sub_23;315,0
Benjamin andres vasquez figueroa;sub_23;322,0
Benjamin andres vasquez figueroa;sub_23;329,0
Benjamin andres vasquez figueroa;sub_23;336,0
Benjamin andres vasquez figueroa;sub_23;343,0
Benjamin andres vasquez figueroa;sub_23;350,0
Benjamin andres vasquez figueroa;sub_23;357,0
Benjamin andres vasquez figueroa;sub_23;364,0
Benjamin andres vasquez figueroa;elite;6,0
Benjamin andres vasquez figueroa;elite;13,0
Benjamin andres vasquez figueroa;elite;20,0
Benjamin andres vasquez figueroa;elite;27,0
Benjamin andres vasquez figueroa;elite;34,0
Benjamin andres vasquez figueroa;elite;41,0
Benjamin andres vasquez figueroa;elite;48,0
Benjamin andres vasquez figueroa;elite;55,0
Benjamin andres vasquez figueroa;elite;62,0
Benjamin andres vasquez figueroa;elite;69,0
Benjamin andres vasquez figueroa;elite;76,0
Benjamin andres vasquez figueroa;elite;83,0
Benjamin andres vasquez figueroa;elite;90,0
Benjamin andres vasquez figueroa;elite;97,0
Benjamin andres vasquez figueroa;elite;104,0
Benjamin andres vasquez figueroa;elite;111,0
Benjamin andres vasquez figueroa;elite;118,0
Benjamin andres vasquez figueroa;elite;125,0
Benjamin andres vasquez figueroa;elite;132,0
Benjamin andres vasquez figueroa;elite;139,0
Benjamin andres vasquez figueroa;elite;146,0
Benjamin andres vasquez figueroa;elite;153,0
Benjamin andres vasquez figueroa;elite;160,0
Benjamin andres vasquez figueroa;elite;167,0
Benjamin andres vasquez figueroa;elite;174,0
Benjamin andres vasquez figueroa;elite;181,0
Benjamin andres vasquez figueroa;elite;188,0
Benjamin andres vasquez figueroa;elite;195,0
Benjamin andres vasquez figueroa;elite;202,0
Benjamin andres vasquez figueroa;elite;209,0
Benjamin andres vasquez figueroa;elite;216,0
Benjamin andres vasquez figueroa;elite;223,0
Benjamin andres vasquez figueroa;elite;230,0
Benjamin andres vasquez figueroa;elite;237,0
Benjamin andres vasquez figueroa;elite;244,0
Benjamin andres vasquez figueroa;elite;251,0
Benjamin andres vasquez figueroa;elite;258,0
Benjamin andres vasquez figueroa;elite;265,0
Benjamin andres vasquez figueroa;elite;272,0
Benjamin andres vasquez figueroa;elite;279,0
Benjamin andres vasquez figueroa;elite;286,0
Benjamin andres vasquez figueroa;elite;293,0
Benjamin andres vasquez figueroa;elite;300,0
Benjamin andres vasquez figueroa;elite;307,0
Benjamin andres vasquez figueroa;elite;314,0
Benjamin andres vasquez figueroa;elite;321,0
Benjamin andres vasquez figueroa;elite;328,0
Benjamin andres vasquez figueroa;elite;335,0
Benjamin andres vasquez figueroa;elite;342,0
Benjamin andres vasquez figueroa;elite;349,0
Benjamin andres vasquez figueroa;elite;356,0
Benjamin andres vasquez figueroa;elite;363,0
Benjamin andres vasquez figueroa;elite;7,0
Benjamin andres vasquez figueroa;elite;14,0
Benjamin andres vasquez figueroa;elite;21,0
Benjamin andres vasquez figueroa;elite;28,0
Benjamin andres vasquez figueroa;elite;35,0
Benjamin andres vasquez figueroa;elite;42,0
Benjamin andres vasquez figueroa;elite;49,0
Benjamin andres vasquez figueroa;elite;56,0
Benjamin andres vasquez figueroa;elite;63,0
Benjamin andres vasquez figueroa;elite;70,0
Benjamin andres vasquez figueroa;elite;77,0
Benjamin andres vasquez figueroa;elite;84,0
Benjamin andres vasquez figueroa;elite;91,0
Benjamin andres vasquez figueroa;elite;98,0
Benjamin andres vasquez figueroa;elite;105,0
Benjamin andres vasquez figueroa;elite;112,0
Benjamin andres vasquez figueroa;elite;119,0
Benjamin andres vasquez figueroa;elite;126,0
Benjamin andres vasquez figueroa;elite;133,0
Benjamin andres vasquez figueroa;elite;140,0
Benjamin andres vasquez figueroa;elite;147,0
Benjamin andres vasquez figueroa;elite;154,0
Benjamin andres vasquez figueroa;elite;161,0
Benjamin andres vasquez figueroa;elite;168,0
Benjamin andres vasquez figueroa;elite;175,0
Benjamin andres vasquez figueroa;elite;182,0
Benjamin andres vasquez figueroa;elite;189,0
Benjamin andres vasquez figueroa;elite;196,0
Benjamin andres vasquez figueroa;elite;203,0
Benjamin andres vasquez figueroa;elite;210,0
Benjamin andres vasquez figueroa;elite;217,0
Benjamin andres vasquez figueroa;elite;224,0
Benjamin andres vasquez figueroa;elite;231,0
Benjamin andres vasquez figueroa;elite;238,0
Benjamin andres vasquez figueroa;elite;245,0
Benjamin andres vasquez figueroa;elite;252,0
Benjamin andres vasquez figueroa;elite;259,0
Benjamin andres vasquez figueroa;elite;266,0
Benjamin andres vasquez figueroa;elite;273,0
Benjamin andres vasquez figueroa;elite;280,0
Benjamin andres vasquez figueroa;elite;287,0
Benjamin andres vasquez figueroa;elite;294,0
Benjamin andres vasquez figueroa;elite;301,0
Benjamin andres vasquez figueroa;elite;308,0
Benjamin andres vasquez figueroa;elite;315,0
Benjamin andres vasquez figueroa;elite;322,0
Benjamin andres vasquez figueroa;elite;329,0
Benjamin andres vasquez figueroa;elite;336,0
Benjamin andres vasquez figueroa;elite;343,0
Benjamin andres vasquez figueroa;elite;350,0
Benjamin andres vasquez figueroa;elite;357,0
Benjamin andres vasquez figueroa;elite;364,0
Benjamin andres vasquez figueroa;masterA;6,0
Benjamin andres vasquez figueroa;masterA;13,0
Benjamin andres vasquez figueroa;masterA;20,0
Benjamin andres vasquez figueroa;masterA;27,0
Benjamin andres vasquez figueroa;masterA;34,0
Benjamin andres vasquez figueroa;masterA;41,0
Benjamin andres vasquez figueroa;masterA;48,0
Benjamin andres vasquez figueroa;masterA;55,0
Benjamin andres vasquez figueroa;masterA;62,0
Benjamin andres vasquez figueroa;masterA;69,0
Benjamin andres vasquez figueroa;masterA;76,0
Benjamin andres vasquez figueroa;masterA;83,0
Benjamin andres vasquez figueroa;masterA;90,0
Benjamin andres vasquez figueroa;masterA;97,0
Benjamin andres vasquez figueroa;masterA;104,0
Benjamin andres vasquez figueroa;masterA;111,0
Benjamin andres vasquez figueroa;masterA;118,0
Benjamin andres vasquez figueroa;masterA;125,0
Benjamin andres vasquez figueroa;masterA;132,0
Benjamin andres vasquez figueroa;masterA;139,0
Benjamin andres vasquez figueroa;masterA;146,0
Benjamin andres vasquez figueroa;masterA;153,0
Benjamin andres vasquez figueroa;masterA;160,0
Benjamin andres vasquez figueroa;masterA;167,0
Benjamin andres vasquez figueroa;masterA;174,0
Benjamin andres vasquez figueroa;masterA;181,0
Benjamin andres vasquez figueroa;masterA;188,0
Benjamin andres vasquez figueroa;masterA;195,0
Benjamin andres vasquez figueroa;masterA;202,0
Benjamin andres vasquez figueroa;masterA;209,0
Benjamin andres vasquez figueroa;masterA;216,0
Benjamin andres vasquez figueroa;masterA;223,0
Benjamin andres vasquez figueroa;masterA;230,0
Benjamin andres vasquez figueroa;masterA;237,0
Benjamin andres vasquez figueroa;masterA;244,0
Benjamin andres vasquez figueroa;masterA;251,0
Benjamin andres vasquez figueroa;masterA;258,0
Benjamin andres vasquez figueroa;masterA;265,0
Benjamin andres vasquez figueroa;masterA;272,0
Benjamin andres vasquez figueroa;masterA;279,0
Benjamin andres vasquez figueroa;masterA;286,0
Benjamin andres vasquez figueroa;masterA;293,0
Benjamin andres vasquez figueroa;masterA;300,0
Benjamin andres vasquez figueroa;masterA;307,0
Benjamin andres vasquez figueroa;masterA;314,0
Benjamin andres vasquez figueroa;masterA;321,0
Benjamin andres vasquez figueroa;masterA;328,0
Benjamin andres vasquez figueroa;masterA;335,0
Benjamin andres vasquez figueroa;masterA;342,0
Benjamin andres vasquez figueroa;masterA;349,0
Benjamin andres vasquez figueroa;masterA;356,0
Benjamin andres vasquez figueroa;masterA;363,0
Benjamin andres vasquez figueroa;masterA;7,0
Benjamin andres vasquez figueroa;masterA;14,0
Benjamin andres vasquez figueroa;masterA;21,0
Benjamin andres vasquez figueroa;masterA;28,0
Benjamin andres vasquez figueroa;masterA;35,0
Benjamin andres vasquez figueroa;masterA;42,0
Benjamin andres vasquez figueroa;masterA;49,0
Benjamin andres vasquez figueroa;masterA;56,0
Benjamin andres vasquez figueroa;masterA;63,0
Benjamin andres vasquez figueroa;masterA;70,0
Benjamin andres vasquez figueroa;masterA;77,0
Benjamin andres vasquez figueroa;masterA;84,0
Benjamin andres vasquez figueroa;masterA;91,0
Benjamin andres vasquez figueroa;masterA;98,0
Benjamin andres vasquez figueroa;masterA;105,0
Benjamin andres vasquez figueroa;masterA;112,0
Benjamin andres vasquez figueroa;masterA;119,0
Benjamin andres vasquez figueroa;masterA;126,0
Benjamin andres vasquez figueroa;masterA;133,0
Benjamin andres vasquez figueroa;masterA;140,0
Benjamin andres vasquez figueroa;masterA;147,0
Benjamin andres vasquez figueroa;masterA;154,0
Benjamin andres vasquez figueroa;masterA;161,0
Benjamin andres vasquez figueroa;masterA;168,0
Benjamin andres vasquez figueroa;masterA;175,0
Benjamin andres vasquez figueroa;masterA;182,0
Benjamin andres vasquez figueroa;masterA;189,0
Benjamin andres vasquez figueroa;masterA;196,0
Benjamin andres vasquez figueroa;masterA;203,0
Benjamin andres vasquez figueroa;masterA;210,0
Benjamin andres vasquez figueroa;masterA;217,0
Benjamin andres vasquez figueroa;masterA;224,0
Benjamin andres vasquez figueroa;masterA;231,0
Benjamin andres vasquez figueroa;masterA;238,0
Benjamin andres vasquez figueroa;masterA;245,0
Benjamin andres vasquez figueroa;masterA;252,0
Benjamin andres vasquez figueroa;masterA;259,0
Benjamin andres vasquez figueroa;masterA;266,0
Benjamin andres vasquez figueroa;masterA;273,0
Benjamin andres vasquez figueroa;masterA;280,0
Benjamin andres vasquez figueroa;masterA;287,0
Benjamin andres vasquez figueroa;masterA;294,0
Benjamin andres vasquez figueroa;masterA;301,0
Benjamin andres vasquez figueroa;masterA;308,0
Benjamin andres vasquez figueroa;masterA;315,0
Benjamin andres vasquez figueroa;masterA;322,0
Benjamin andres vasquez figueroa;masterA;329,0
Benjamin andres vasquez figueroa;masterA;336,0
Benjamin andres vasquez figueroa;masterA;343,0
Benjamin andres vasquez figueroa;masterA;350,0
Benjamin andres vasquez figueroa;masterA;357,0
Benjamin andres vasquez figueroa;masterA;364,0
Benjamin andres vasquez figueroa;masterB;6,0
Benjamin andres vasquez figueroa;masterB;13,0
Benjamin andres vasquez figueroa;masterB;20,0
Benjamin andres vasquez figueroa;masterB;27,0
Benjamin andres vasquez figueroa;masterB;34,0
Benjamin andres vasquez figueroa;masterB;41,0
Benjamin andres vasquez figueroa;masterB;48,0
Benjamin andres vasquez figueroa;masterB;55,0
Benjamin andres vasquez figueroa;masterB;62,0
Benjamin andres vasquez figueroa;masterB;69,0
Benjamin andres vasquez figueroa;masterB;76,0
Benjamin andres vasquez figueroa;masterB;83,0
Benjamin andres vasquez figueroa;masterB;90,0
Benjamin andres vasquez figueroa;masterB;97,0
Benjamin andres vasquez figueroa;masterB;104,0
Benjamin andres vasquez figueroa;masterB;111,0
Benjamin andres vasquez figueroa;masterB;118,0
Benjamin andres vasquez figueroa;masterB;125,0
Benjamin andres vasquez figueroa;masterB;132,0
Benjamin andres vasquez figueroa;masterB;139,0
Benjamin andres vasquez figueroa;masterB;146,0
Benjamin andres vasquez figueroa;masterB;153,0
Benjamin andres vasquez figueroa;masterB;160,0
Benjamin andres vasquez figueroa;masterB;167,0
Benjamin andres vasquez figueroa;masterB;174,0
Benjamin andres vasquez figueroa;masterB;181,0
Benjamin andres vasquez figueroa;masterB;188,0
Benjamin andres vasquez figueroa;masterB;195,0
Benjamin andres vasquez figueroa;masterB;202,0
Benjamin andres vasquez figueroa;masterB;209,0
Benjamin andres vasquez figueroa;masterB;216,0
Benjamin andres vasquez figueroa;masterB;223,0
Benjamin andres vasquez figueroa;masterB;230,0
Benjamin andres vasquez figueroa;masterB;237,0
Benjamin andres vasquez figueroa;masterB;244,0
Benjamin andres vasquez figueroa;masterB;251,0
Benjamin andres vasquez figueroa;masterB;258,0
Benjamin andres vasquez figueroa;masterB;265,0
Benjamin andres vasquez figueroa;masterB;272,0
Benjamin andres vasquez figueroa;masterB;279,0
Benjamin andres vasquez figueroa;masterB;286,0
Benjamin andres vasquez figueroa;masterB;293,0
Benjamin andres vasquez figueroa;masterB;300,0
Benjamin andres vasquez figueroa;masterB;307,0
Benjamin andres vasquez figueroa;masterB;314,0
Benjamin andres vasquez figueroa;masterB;321,0
Benjamin andres vasquez figueroa;masterB;328,0
Benjamin andres vasquez figueroa;masterB;335,0
Benjamin andres vasquez figueroa;masterB;342,0
Benjamin andres vasquez figueroa;masterB;349,0
Benjamin andres vasquez figueroa;masterB;356,0
Benjamin andres vasquez figueroa;masterB;363,0
Benjamin andres vasquez figueroa;masterB;7,0
Benjamin andres vasquez figueroa;masterB;14,0
Benjamin andres vasquez figueroa;masterB;21,0
Benjamin andres vasquez figueroa;masterB;28,0
Benjamin andres vasquez figueroa;masterB;35,0
Benjamin andres vasquez figueroa;masterB;42,0
Benjamin andres vasquez figueroa;masterB;49,0
Benjamin andres vasquez figueroa;masterB;56,0
Benjamin andres vasquez figueroa;masterB;63,0
Benjamin andres vasquez figueroa;masterB;70,0
Benjamin andres vasquez figueroa;masterB;77,0
Benjamin andres vasquez figueroa;masterB;84,0
Benjamin andres vasquez figueroa;masterB;91,0
Benjamin andres vasquez figueroa;masterB;98,0
Benjamin andres vasquez figueroa;masterB;105,0
Benjamin andres vasquez figueroa;masterB;112,0
Benjamin andres vasquez figueroa;masterB;119,0
Benjamin andres vasquez figueroa;masterB;126,0
Benjamin andres vasquez figueroa;masterB;133,0
Benjamin andres vasquez figueroa;masterB;140,0
Benjamin andres vasquez figueroa;masterB;147,0
Benjamin andres vasquez figueroa;masterB;154,0
Benjamin andres vasquez figueroa;masterB;161,0
Benjamin andres vasquez figueroa;masterB;168,0
Benjamin andres vasquez figueroa;masterB;175,0
Benjamin andres vasquez figueroa;masterB;182,0
Benjamin andres vasquez figueroa;masterB;189,0
Benjamin andres vasquez figueroa;masterB;196,0
Benjamin andres vasquez figueroa;masterB;203,0
Benjamin andres vasquez figueroa;masterB;210,0
Benjamin andres vasquez figueroa;masterB;217,0
Benjamin andres vasquez figueroa;masterB;224,0
Benjamin andres vasquez figueroa;masterB;231,0
Benjamin andres vasquez figueroa;masterB;238,0
Benjamin andres vasquez figueroa;masterB;245,0
Benjamin andres vasquez figueroa;masterB;252,0
Benjamin andres vasquez figueroa;masterB;259,0
Benjamin andres vasquez figueroa;masterB;266,0
Benjamin andres vasquez figueroa;masterB;273,0
Benjamin andres vasquez figueroa;masterB;280,0
Benjamin andres vasquez figueroa;masterB;287,0
Benjamin andres vasquez figueroa;masterB;294,0
Benjamin andres vasquez figueroa;masterB;301,0
Benjamin andres vasquez figueroa;masterB;308,0
Benjamin andres vasquez figueroa;masterB;315,0
Benjamin andres vasquez figueroa;masterB;322,0
Benjamin andres vasquez figueroa;masterB;329,0
Benjamin andres vasquez figueroa;masterB;336,0
Benjamin andres vasquez figueroa;masterB;343,0
Benjamin andres vasquez figueroa;masterB;350,0
Benjamin andres vasquez figueroa;masterB;357,0
Benjamin andres vasquez figueroa;masterB;364,0
Benjamin andres vasquez figueroa;masterC;6,0
Benjamin andres vasquez figueroa;masterC;13,0
Benjamin andres vasquez figueroa;masterC;20,0
Benjamin andres vasquez figueroa;masterC;27,0
Benjamin andres vasquez figueroa;masterC;34,0
Benjamin andres vasquez figueroa;masterC;41,0
Benjamin andres vasquez figueroa;masterC;48,0
Benjamin andres vasquez figueroa;masterC;55,0
Benjamin andres vasquez figueroa;masterC;62,0
Benjamin andres vasquez figueroa;masterC;69,0
Benjamin andres vasquez figueroa;masterC;76,0
Benjamin andres vasquez figueroa;masterC;83,0
Benjamin andres vasquez figueroa;masterC;90,0
Benjamin andres vasquez figueroa;masterC;97,0
Benjamin andres vasquez figueroa;masterC;104,0
Benjamin andres vasquez figueroa;masterC;111,0
Benjamin andres vasquez figueroa;masterC;118,0
Benjamin andres vasquez figueroa;masterC;125,0
Benjamin andres vasquez figueroa;masterC;132,0
Benjamin andres vasquez figueroa;masterC;139,0
Benjamin andres vasquez figueroa;masterC;146,0
Benjamin andres vasquez figueroa;masterC;153,0
Benjamin andres vasquez figueroa;masterC;160,0
Benjamin andres vasquez figueroa;masterC;167,0
Benjamin andres vasquez figueroa;masterC;174,0
Benjamin andres vasquez figueroa;masterC;181,0
Benjamin andres vasquez figueroa;masterC;188,0
Benjamin andres vasquez figueroa;masterC;195,0
Benjamin andres vasquez figueroa;masterC;202,0
Benjamin andres vasquez figueroa;masterC;209,0
Benjamin andres vasquez figueroa;masterC;216,0
Benjamin andres vasquez figueroa;masterC;223,0
Benjamin andres vasquez figueroa;masterC;230,0
Benjamin andres vasquez figueroa;masterC;237,0
Benjamin andres vasquez figueroa;masterC;244,0
Benjamin andres vasquez figueroa;masterC;251,0
Benjamin andres vasquez figueroa;masterC;258,0
Benjamin andres vasquez figueroa;masterC;265,0
Benjamin andres vasquez figueroa;masterC;272,0
Benjamin andres vasquez figueroa;masterC;279,0
Benjamin andres vasquez figueroa;masterC;286,0
Benjamin andres vasquez figueroa;masterC;293,0
Benjamin andres vasquez figueroa;masterC;300,0
Benjamin andres vasquez figueroa;masterC;307,0
Benjamin andres vasquez figueroa;masterC;314,0
Benjamin andres vasquez figueroa;masterC;321,0
Benjamin andres vasquez figueroa;masterC;328,0
Benjamin andres vasquez figueroa;masterC;335,0
Benjamin andres vasquez figueroa;masterC;342,0
Benjamin andres vasquez figueroa;masterC;349,0
Benjamin andres vasquez figueroa;masterC;356,0
Benjamin andres vasquez figueroa;masterC;363,0
Benjamin andres vasquez figueroa;masterC;7,0
Benjamin andres vasquez figueroa;masterC;14,0
Benjamin andres vasquez figueroa;masterC;21,0
Benjamin andres vasquez figueroa;masterC;28,0
Benjamin andres vasquez figueroa;masterC;35,0
